  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727937 24222 201101010053 110   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   16 1017.4 30.02  994.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101010153 100   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   17 1017.1 30.01  994.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201101010253 110   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   18 1017.2 30.02  994.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101010353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   17 1017.1 30.01  994.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201101010453 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   15 1017.2 30.02  994.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101010553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   16 1017.4 30.02  994.5  33  26  0.00 ***** ***** ***** **
727937 24222 201101010653 110   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   17 1017.8 30.03  994.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101010753 090   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   16 1017.7 30.03  994.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  34  22 ***** *****  0.00 ***** **
727937 24222 201101010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 24222 201101010853 120   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   16 1017.4 30.03  994.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101010953 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   14 1017.6 30.03  994.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101011053 110   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   15 1017.7 30.03  994.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101011153 120   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   14 1017.9 30.04  995.2  28  23  0.00 ***** ***** ***** **
727937 24222 201101011253 090   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   13 1018.2 30.05  995.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101011353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   14 1018.7 30.06  995.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101011453 110   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   13 1019.1 30.07  996.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201101011553 090   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   12 1019.6 30.09  996.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101011653 110   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   13 1020.2 30.10  997.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201101011753 120   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   14 1020.7 30.12  997.8  30  22  0.00 ***** ***** ***** **
727937 24222 201101011853 160   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   14 1021.3 30.14  998.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101011953 990   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   17 1021.4 30.14  998.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101012053 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   14 1021.2 30.14  998.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101012153 060   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   14 1021.0 30.13  998.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201101012253 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   20 1021.1 30.14  998.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101012353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   21 1021.4 30.14  998.5  38  30  0.00 ***** ***** ***** **
727937 24222 201101020053 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   33   20 1021.5 30.14  998.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101020153 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   20 1021.5 30.14  998.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101020253 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   20 1021.9 30.16  999.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201101020353 120   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   20 1021.9 30.16  999.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201101020453 110   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   19 1021.9 30.16  999.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201101020553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   20 1022.5 30.17  999.5  35  27  0.00 ***** ***** ***** **
727937 24222 201101020653 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   20 1023.0 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101020753 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   19 1023.2 30.20 1000.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101020759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  38  22 ***** *****  0.00 ***** **
727937 24222 201101020853 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   19 1023.0 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101020953 030   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   19 1023.3 30.20 1000.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101021053 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   21 1023.2 30.20 1000.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101021153 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   24 1023.2 30.20 1000.5  30  25  0.00 ***** ***** ***** **
727937 24222 201101021253 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   22 1023.1 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101021353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   21 1023.3 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101021453 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   22 1023.3 30.20 1000.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101021553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   21 1023.4 30.20 1000.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101021653 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   25 1023.7 30.21 1000.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101021753 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   26 1023.7 30.21 1000.8  30  22  0.00 ***** ***** ***** **
727937 24222 201101021853 020   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   33   25 1023.4 30.20 1000.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101021953 030   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   25 1023.3 30.20 1000.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101022053 010   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   25 1023.0 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101022153 010   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   25 1022.7 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101022253 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   25 1022.6 30.18  999.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101022353 350   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   26 1022.7 30.18  999.8  36  28  0.00 ***** ***** ***** **
727937 24222 201101030053 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   27 1022.8 30.18  999.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101030153 020   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   33   25 1022.7 30.18  999.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101030253 030   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   25 1022.6 30.18  999.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101030353 020   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   26 1023.0 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101030453 360   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   26 1023.0 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101030553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   25 1022.9 30.19 1000.1  34  29  0.00 ***** ***** ***** **
727937 24222 201101030653 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   24 1023.2 30.20 1000.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101030753 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   24 1022.8 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101030759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  36  22 ***** *****  0.00 ***** **
727937 24222 201101030853 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   24 1022.8 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101030953 020   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   24 1023.0 30.19 1000.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201101031053 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   24 1023.3 30.20 1000.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201101031153 020   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   23 1023.5 30.20 1000.5  31  27  0.00 ***** ***** ***** **
727937 24222 201101031253 010   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   24 1023.6 30.21 1000.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101031353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   24 1023.7 30.21 1000.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101031453 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   23 1023.8 30.21 1000.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101031553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   24 1023.7 30.21 1000.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201101031653 110   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   25 1023.7 30.21 1000.8 *** ***  0.00 ***** ***** ***** **
