  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727937 24222 200601010053 150   9 ***   6 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   47   44  993.8 29.26  969.2 *** ***  0.00 ***** ***** ***** **
727937 24222 200601010153 160  10 ***   9 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   47   44  994.8 29.29  970.2 *** ***  0.00T***** ***** ***** **
727937 24222 200601010221 170  11 ***  90 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 ****** 29.30  970.5 *** *** ***** ***** ***** ***** **
727937 24222 200601010227 170  11 ***   9 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 ****** 29.30  970.5 *** *** ***** ***** ***** ***** **
727937 24222 200601010253 170  18  23 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   47   43  995.6 29.31  970.9 *** ***  0.00 ***** *****  0.00T**
727937 24222 200601010345 180  24 ***  16 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   46   43 ****** 29.34  971.9 *** *** ***** ***** ***** ***** **
727937 24222 200601010353 180  23 ***  16 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   47   42  996.6 29.34  971.9 *** ***  0.00 ***** ***** ***** **
727937 24222 200601010401 180  17 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   46   43 ****** 29.35  972.2 *** *** ***** ***** ***** ***** **
727937 24222 200601010453 170  20  29  95 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   46   41  997.8 29.37  972.9 *** ***  0.00 ***** ***** ***** **
727937 24222 200601010553 150  17 ***  90 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   46   43  998.4 29.40  973.9  47  45  0.00  0.00T***** ***** **
727937 24222 200601010653 170  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   41  999.5 29.42  974.5 *** ***  0.00 ***** ***** ***** **
727937 24222 200601010712 170  18 ***  12 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   45   43 ****** 29.44  975.2 *** *** ***** ***** ***** ***** **
727937 24222 200601010753 170  16 ***  12 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   45   42 1000.3 29.45  975.5  48  44  0.00 ***** ***** ***** **
727937 24222 200601010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  48  44 ***** *****  0.21 ***** **
727937 24222 200601010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 24222 200601010853 160  14 ***  12 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   45   42 1001.5 29.49  976.9 *** ***  0.00 ***** ***** ***** **
727937 24222 200601010933 150  14 ***  36 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   45   43 ****** 29.49  976.9 *** *** ***** ***** ***** ***** **
727937 24222 200601010953 150  13 ***  38 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   45   41 1001.9 29.50  977.2 *** ***  0.00 ***** ***** ***** **
727937 24222 200601011053 130  13 ***  31 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   44   41 1002.0 29.50  977.2 *** ***  0.00T***** ***** ***** **
727937 24222 200601011153 120  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   41 1001.5 29.48  976.5  46  43  0.00  0.00T 0.16 ***** **
727937 24222 200601011253 110  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   44   40 1000.7 29.46  975.9 *** ***  0.00 ***** ***** ***** **
727937 24222 200601011353 100  10 ***  85 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   39  999.4 29.42  974.5 *** ***  0.00 ***** ***** ***** **
727937 24222 200601011453 120  13 ***  44 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   44   38  998.5 29.40  973.9 *** ***  0.00T***** *****  0.00T**
727937 24222 200601011553 110  16 ***  29 OVC * * *  7.0 61 ** ** ** 61 ** ** ** *   44   38  997.8 29.38  973.2 *** ***  0.05 ***** ***** ***** **
727937 24222 200601011604 110  17  23  33 OVC * * * 10.0 61 ** ** ** 61 ** ** ** *   45   37 ****** 29.37  972.9 *** ***  0.00T***** ***** ***** **
727937 24222 200601011653 120  14 ***  70 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   43   37  995.9 29.32  971.2 *** ***  0.01 ***** ***** ***** **
727937 24222 200601011753 120  10 ***  46 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   46   36  995.3 29.30  970.5 *** ***  0.00T 0.06 ***** ***** **
727937 24222 200601011853 100  15  21  95 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   47   36  993.6 29.26  969.2 *** ***  0.01 ***** ***** ***** **
727937 24222 200601011953 110  17  23  80 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   47   36  992.6 29.22  967.9 *** ***  0.00 ***** ***** ***** **
727937 24222 200601012053 110  14 ***  55 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   48   36  992.6 29.22  967.9 *** ***  0.00T***** *****  0.01 **
727937 24222 200601012153 150  13  29  49 OVC * * * 10.0 61 ** ** ** 61 ** ** ** *   49   36  993.5 29.25  968.9 *** ***  0.01 ***** ***** ***** **
727937 24222 200601012253 140  17  23  55 OVC * * * 10.0 61 ** ** ** 61 ** ** ** *   50   36  994.0 29.27  969.5 *** ***  0.00T***** ***** ***** **
727937 24222 200601012353 130  18  24  90 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   50   35  993.8 29.26  969.2  51  45  0.00T 0.02 ***** ***** **
727937 24222 200601020053 150  20  38  40 OVC * * *  8.0 61 ** ** ** 61 ** ** ** *   48   37  994.6 29.28  969.9 *** ***  0.04 ***** ***** ***** **
727937 24222 200601020153 160  30  44  46 OVC * * * 10.0 61 ** ** ** 61 ** ** ** *   48   39  996.5 29.34  971.9 *** ***  0.04 ***** ***** ***** **
727937 24222 200601020204 170  30  40  28 OVC * * *  4.0 61 ** ** ** 61 ** ** ** *   46   39 ****** 29.35  972.2 *** ***  0.02 ***** ***** ***** **
727937 24222 200601020213 180  24  33  32 OVC * * *  6.0 63 ** ** ** 62 ** ** ** *   46   39 ****** 29.37  972.9 *** ***  0.04 ***** ***** ***** **
727937 24222 200601020253 180  18 ***  39 OVC * * *  5.0 61 10 ** ** 61 10 ** ** *   46   42  997.7 29.37  972.9 *** ***  0.06 ***** *****  0.14 **
727937 24222 200601020353 170  14 ***  55 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   45   41  998.6 29.40  973.9 *** ***  0.00T***** ***** ***** **
727937 24222 200601020453 180  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   45   40  998.5 29.40  973.9 *** ***  0.02 ***** ***** ***** **
727937 24222 200601020553 150  11  22 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   40  999.2 29.42  974.5  51  44  0.00  0.16 ***** ***** **
727937 24222 200601020653 130  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   45   40 1000.1 29.44  975.2 *** ***  0.00 ***** ***** ***** **
727937 24222 200601020753 130  13 ***  60 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   45   39 1000.3 29.45  975.5  51  43  0.00 ***** ***** ***** **
727937 24222 200601020759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  51  43 ***** *****  0.24 ***** **
727937 24222 200601020853 140  10 ***  43 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   45   39 1000.9 29.47  976.2 *** ***  0.00T***** *****  0.00T**
727937 24222 200601020953 140  10 *** 110 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   44   39 1001.5 29.49  976.9 *** ***  0.00 ***** ***** ***** **
727937 24222 200601021053 130  10 *** 100 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   45   38 1001.9 29.50  977.2 *** ***  0.00 ***** ***** ***** **
727937 24222 200601021153 130   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   44   38 1002.2 29.51  977.5  46  44  0.00  0.00T 0.24 ***** **
727937 24222 200601021253 130   8 ***  70 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   44   39 1002.2 29.51  977.5 *** ***  0.00T***** ***** ***** **
727937 24222 200601021353 140   9 ***  65 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   44   39 1002.7 29.52  977.9 *** ***  0.00 ***** ***** ***** **
727937 24222 200601021453 120  10 ***  33 OVC * * *  7.0 ** ** ** ** 61 ** ** ** *   43   40 1003.2 29.53  978.2 *** ***  0.03 ***** *****  0.03 **
727937 24222 200601021553 180   6 ***  50 OVC * * * 10.0 61 ** ** ** 61 ** ** ** *   42   40 1003.9 29.55  978.9 *** ***  0.01 ***** ***** ***** **
727937 24222 200601021613 200   5 ***  19 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   39 ****** 29.56  979.2 *** ***  0.00T***** ***** ***** **
727937 24222 200601021653 180   5 ***  46 OVC * * *  9.1 61 ** ** ** 61 ** ** ** *   42   40 1004.9 29.58  979.9 *** ***  0.00T***** ***** ***** **
727937 24222 200601021712 150   3 ***  10 OVC * * * 10.0 61 ** ** ** 61 ** ** ** *   43   41 ****** 29.59  980.2 *** ***  0.01 ***** ***** ***** **
