  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727937 24222 201401010038 ***   0 ***  14 *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   41 ****** 30.33 1004.8 *** *** ***** ***** ***** ***** **
727937 24222 201401010051 ***   0 ***  31 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   41 ****** 30.33 1004.8 *** *** ***** ***** ***** ***** **
727937 24222 201401010053 ***   0 ***  31 *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   41 1027.4 30.33 1004.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201401010153 ***   0 ***  31 *** * * *  8.0 ** ** ** ** ** ** ** ** *   43   41 1027.8 30.34 1005.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201401010231 ***   0 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   41 ****** 30.35 1005.5 *** *** ***** ***** ***** ***** **
727937 24222 201401010253 ***   0 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   44   41 1028.0 30.35 1005.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201401010304 ***   0 ***  32 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   41 ****** 30.35 1005.5 *** *** ***** ***** ***** ***** **
727937 24222 201401010353 110   3 ***  30 *** * * *  8.0 ** ** ** ** ** ** ** ** *   44   41 1028.0 30.35 1005.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201401010453 110   3 *** 722 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   42   39 1028.3 30.36 1005.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201401010553 ***   0 *** 722 CLR * * *  2.5 ** ** ** ** 10 ** ** ** *   40   38 1028.7 30.37 1006.1  44  40  0.00 ***** ***** ***** **
727937 24222 201401010610 ***   0 *** 722 CLR * * *  3.0 ** ** ** ** 10 ** ** ** *   39   37 ****** 30.37 1006.1 *** *** ***** ***** ***** ***** **
727937 24222 201401010640 ***   0 *** 722 CLR * * *  1.5 ** ** ** ** 10 ** ** ** *   39   36 ****** 30.37 1006.1 *** *** ***** ***** ***** ***** **
727937 24222 201401010653 ***   0 *** 722 CLR * * *  0.8 ** ** ** ** 10 ** ** ** *   38   37 1028.9 30.37 1006.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201401010722 ***   0 *** 722 CLR * * *  1.8 ** ** ** ** 10 ** ** ** *   37   36 ****** 30.38 1006.5 *** *** ***** ***** ***** ***** **
727937 24222 201401010727 ***   0 *** 722 CLR * * *  3.0 ** ** ** ** 10 ** ** ** *   39   37 ****** 30.37 1006.1 *** *** ***** ***** ***** ***** **
727937 24222 201401010753 ***   0 *** 722 CLR * * *  3.0 ** ** ** ** 10 ** ** ** *   39   37 1029.0 30.37 1006.1  45  37  0.00 ***** ***** ***** **
727937 24222 201401010758 ***   0 *** 722 CLR * * *  1.8 ** ** ** ** 10 ** ** ** *   37   37 ****** 30.38 1006.5 *** *** ***** ***** ***** ***** **
727937 24222 201401010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  45  37 ***** *****  0.01 ***** **
727937 24222 201401010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 24222 201401010820 ***   0 *** 722 CLR * * *  0.5 ** ** ** ** 30 ** ** ** *   37   36 ****** 30.38 1006.5 *** *** ***** ***** ***** ***** **
727937 24222 201401010827 ***   0 ***   1 OBS * * *  0.3 ** ** ** ** 30 ** ** ** *   37   36 ****** 30.38 1006.5 *** *** ***** ***** ***** ***** **
727937 24222 201401010836 ***   0 *** 722 *** * * *  1.3 ** ** ** ** 10 ** ** ** *   37   36 ****** 30.38 1006.5 *** *** ***** ***** ***** ***** **
727937 24222 201401010839 ***   0 *** 722 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   37   36 ****** 30.38 1006.5 *** *** ***** ***** ***** ***** **
727937 24222 201401010849 ***   0 *** 722 *** * * *  1.8 ** ** ** ** 10 ** ** ** *   36   34 ****** 30.38 1006.5 *** *** ***** ***** ***** ***** **
727937 24222 201401010850 ***   0 *** 722 *** * * *  1.5 ** ** ** ** 10 ** ** ** *   35   33 1029.1 30.38 1006.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201401010857 ***   0 ***   1 OBS * * *  0.8 ** ** ** ** 10 ** ** ** *   36   34 ****** 30.39 1006.8 *** *** ***** ***** ***** ***** **
727937 24222 201401010905 170   3 ***   1 OBS * * *  0.3 ** ** ** ** 30 ** ** ** *   36   34 ****** 30.39 1006.8 *** *** ***** ***** ***** ***** **
727937 24222 201401010953 120   3 ***   2 OBS * * *  0.3 ** ** ** ** 30 ** ** ** *   38   36 1029.8 30.40 1007.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201401011001 120   3 ***   2 OBS * * *  0.3 ** ** ** ** 30 ** ** ** *   37   36 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011009 130   3 ***   2 *** * * *  0.5 ** ** ** ** 30 ** ** ** *   37   37 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011016 ***   0 ***  12 *** * * *  0.5 ** ** ** ** 30 ** ** ** *   37   37 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011053 120   6 ***   1 OBS * * *  0.8 ** ** ** ** 10 ** ** ** *   37   36 1029.9 30.40 1007.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201401011102 100   6 ***   1 OBS * * *  0.3 ** ** ** ** 30 ** ** ** *   37   36 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011125 110   5 ***   1 OBS * * *  0.3 ** ** ** ** 30 ** ** ** *   36   36 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011132 110   5 ***   1 OBS * * *  0.5 ** ** ** ** 30 ** ** ** *   37   36 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011140 110   6 ***   1 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   37   36 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011144 110   5 *** 722 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   37   36 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011153 ***   0 *** 722 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   37   36 1030.0 30.40 1007.1  39  35  0.00 ***** ***** ***** **
727937 24222 201401011204 ***   0 *** 722 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   36   36 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011211 ***   0 ***   1 *** * * *  2.5 ** ** ** ** 10 ** ** ** *   36   36 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011214 ***   0 ***   2 OBS * * *  1.0 ** ** ** ** 10 ** ** ** *   37   36 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
727937 24222 201401011220 ***   0 ***   2 *** * * *  0.3 ** ** ** ** 30 ** ** ** *   37   36 ****** 30.40 1007.1 *** *** ***** ***** ***** ***** **
