  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727937 24222 201201010053 040   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   29 1027.1 30.32 1004.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201010153 070   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   38   30 1026.5 30.30 1003.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201201010253 100   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   38   29 1025.9 30.28 1003.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201201010353 120   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   38   28 1026.1 30.29 1003.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201010453 110   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   27 1025.5 30.27 1002.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201201010553 110   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   38   26 1025.4 30.27 1002.8  40  37  0.00 ***** ***** ***** **
727937 24222 201201010653 110   6 ***  80 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   25 1026.2 30.29 1003.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201010753 160   7 ***  50 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   25 1026.3 30.30 1003.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201201010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  41  32 ***** *****  0.00T***** **
727937 24222 201201010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 24222 201201010853 120  11  17  70 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   28 1025.7 30.28 1003.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201201010953 120   8 ***  50 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   29 1026.5 30.30 1003.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201201011053 100  10 ***  55 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   30 1026.0 30.29 1003.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201011153 110   9 ***  75 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   41   28 1025.8 30.28 1003.1  41  38  0.00 ***** ***** ***** **
727937 24222 201201011253 110   9 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   41   29 1025.3 30.26 1002.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201011353 120  11  18 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   41   29 1024.8 30.25 1002.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201201011453 110   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   42   30 1025.1 30.26 1002.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201011553 100   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   42   30 1025.1 30.26 1002.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201011653 110   9 ***  60 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   44   29 1025.2 30.26 1002.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201011753 120   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   45   30 1025.3 30.27 1002.8  45  41  0.00 ***** ***** ***** **
727937 24222 201201011853 990   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   30 1024.4 30.24 1001.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201201011953 120   8  17 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   29 1023.8 30.22 1001.1 *** ***  0.00 ***** ***** ***** **
727937 24222 201201012053 120   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   30 1022.8 30.20 1000.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201012153 120  15  22 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   30 1022.0 30.17  999.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201012253 110  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   31 1021.5 30.16  999.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201201012353 120   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   30 1021.0 30.14  998.5  52  45  0.00 ***** ***** ***** **
727937 24222 201201020053 990   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   29 1021.0 30.14  998.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201020153 120   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   29 1020.5 30.13  998.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201201020253 120   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   28 1020.4 30.13  998.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201201020353 120  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   28 1019.9 30.11  997.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201020453 120   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   28 1019.2 30.09  996.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201201020553 110   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   27 1018.5 30.07  996.2  51  47  0.00 ***** ***** ***** **
727937 24222 201201020653 120   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   27 1018.3 30.07  996.2 *** ***  0.00 ***** ***** ***** **
727937 24222 201201020753 110   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   47   27 1018.2 30.06  995.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201201020759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  52  39 ***** *****  0.00 ***** **
727937 24222 201201020853 120  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   27 1017.6 30.05  995.5 *** ***  0.00 ***** ***** ***** **
727937 24222 201201020953 130   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   27 1017.0 30.03  994.8 *** ***  0.00 ***** ***** ***** **
727937 24222 201201021053 990   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   27 1016.8 30.02  994.5 *** ***  0.00 ***** ***** ***** **
