  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727937 24222 200901010016 120   6 ***  37 BKN * * *  6.0 10 ** ** ** 10 ** ** ** *   36   32 ****** 30.08  996.5 *** *** ***** ***** ***** ***** **
727937 24222 200901010053 150   8 ***  75 OVC * * *  9.1 ** ** ** ** ** ** ** ** *   35   31 1019.2 30.08  996.5 *** ***  0.00 ***** ***** ***** **
727937 24222 200901010153 150   9 ***  75 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   30 1018.8 30.07  996.2 *** ***  0.00 ***** ***** ***** **
727937 24222 200901010253 190  11 *** 100 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   36   31 1018.4 30.06  995.8 *** ***  0.00 ***** ***** ***** **
727937 24222 200901010311 190   6 ***  22 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   32 ****** 30.06  995.8 *** *** ***** ***** ***** ***** **
727937 24222 200901010335 990   6 ***  11 OVC * * *  8.0 ** ** ** ** ** ** ** ** *   36   32 ****** 30.06  995.8 *** *** ***** ***** ***** ***** **
727937 24222 200901010353 180  13 ***  13 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   32 1018.1 30.05  995.5 *** ***  0.00 ***** ***** ***** **
727937 24222 200901010419 190  14 ***  19 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   34 ****** 30.04  995.2 *** ***  0.00T***** ***** ***** **
727937 24222 200901010451 190  11 ***  13 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   32 ****** 30.03  994.8 *** *** ***** ***** ***** ***** **
727937 24222 200901010453 190  11 ***  15 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   32 1017.4 30.03  994.8 *** ***  0.00T***** ***** ***** **
727937 24222 200901010500 190  13 ***  13 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   32 ****** 30.03  994.8 *** *** ***** ***** ***** ***** **
727937 24222 200901010553 180  13 ***  10 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   33 1017.2 30.03  994.8  37  35  0.00  0.00T***** ***** **
727937 24222 200901010635 180  11  22   8 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   34 ****** 30.00  993.8 *** *** ***** ***** ***** ***** **
727937 24222 200901010653 160  14 ***   8 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   33 1016.0 29.99  993.5 *** ***  0.00 ***** ***** ***** **
727937 24222 200901010753 170  13 ***   6 OVC * * *  8.0 ** ** ** ** ** ** ** ** *   36   33 1015.3 29.97  992.8 *** ***  0.00 ***** ***** ***** **
727937 24222 200901010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  40  35 ***** *****  0.20 ***** **
727937 24222 200901010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 24222 200901010814 170  11 ***   4 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   36   34 ****** 29.95  992.2 *** *** ***** ***** ***** ***** **
727937 24222 200901010849 160  14 ***   6 OVC * * *  4.0 ** ** ** ** 61 10 ** ** *   36   34 ****** 29.93  991.5 *** ***  0.00T***** ***** ***** **
727937 24222 200901010853 160  13 ***   4 OVC * * *  4.0 ** ** ** ** 61 10 ** ** *   35   33 1013.7 29.92  991.2 *** ***  0.00T***** *****  0.00T**
727937 24222 200901010953 150  10 ***   4 OVC * * *  6.0 ** ** ** ** 61 10 ** ** *   35   32 1012.6 29.89  990.2 *** ***  0.01 ***** ***** ***** **
727937 24222 200901011051 150  11 ***  10 OVC * * *  6.0 ** ** ** ** 61 10 ** ** *   36   32 ****** 29.84  988.5 *** *** ***** ***** ***** ***** **
727937 24222 200901011053 150  11  18   8 OVC * * *  6.0 ** ** ** ** 61 10 ** ** *   35   32 1011.0 29.84  988.5 *** ***  0.00T***** ***** ***** **
727937 24222 200901011100 150  13  18  10 OVC * * *  7.0 ** ** ** ** 61 ** ** ** *   36   32 ****** 29.84  988.5 *** ***  0.00T***** ***** ***** **
727937 24222 200901011114 150  13  18  17 OVC * * *  7.0 ** ** ** ** 61 ** ** ** *   36   32 ****** 29.82  987.8 *** ***  0.00T***** ***** ***** **
727937 24222 200901011141 150  13 ***   9 OVC * * *  7.0 ** ** ** ** 61 ** ** ** *   36   34 ****** 29.80  987.2 *** ***  0.01 ***** ***** ***** **
727937 24222 200901011153 150  15  22   6 OVC * * *  8.0 ** ** ** ** 61 ** ** ** *   36   33 1008.9 29.78  986.5  37  35  0.01  0.02  0.10 ***** **
727937 24222 200901011253 160  14 ***   6 OVC * * *  7.0 ** ** ** ** 61 ** ** ** *   36   33 1006.9 29.72  984.5 *** ***  0.01 ***** ***** ***** **
727937 24222 200901011345 990   6 ***   4 OVC * * *  6.0 ** ** ** ** 61 10 ** ** *   36   32 ****** 29.64  981.9 *** ***  0.02 ***** ***** ***** **
727937 24222 200901011353 150   7 ***   4 OVC * * *  6.0 ** ** ** ** 61 10 ** ** *   35   32 1004.1 29.64  981.9 *** ***  0.03 ***** ***** ***** **
727937 24222 200901011402 150   8 ***  14 OVC * * *  4.0 ** ** ** ** 71 10 ** ** *   36   32 ****** 29.64  981.9 *** ***  0.01 ***** ***** ***** **
727937 24222 200901011425 150  10 ***   4 OVC * * *  2.5 ** ** ** ** 71 10 ** ** *   34   32 ****** 29.62  981.2 *** ***  0.03 ***** ***** ***** **
727937 24222 200901011440 990   6  16  12 OVC * * *  3.0 ** ** ** ** 71 10 ** ** *   34   32 ****** 29.60  980.5 *** ***  0.04 ***** ***** ***** **
727937 24222 200901011451 120  13  16  18 OVC * * *  5.0 71 10 ** ** 71 10 ** ** *   34   32 ****** 29.58  979.9 *** ***  0.04 ***** ***** ***** **
727937 24222 200901011453 120  10  16  20 OVC * * *  5.0 71 10 ** ** 71 10 ** ** *   34   32 1002.2 29.58  979.9 *** ***  0.05 ***** *****  0.08 **
727937 24222 200901011521 130   3 ***  39 OVC * * *  5.0 61 10 ** ** 61 10 ** ** *   36   32 ****** 29.56  979.2 *** ***  0.01 ***** ***** ***** **
727937 24222 200901011551 140   6 *** *** *** * * *  1.0 ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 24222 200901011553 990   6 ***  34 OVC * * *  1.0 61 10 ** ** ** ** ** ** *   36   34 1000.4 29.53 ****** *** ***  0.00T***** ***** ***** **
727937 24222 200901011605 140   7 ***  26 OVC * * *  1.0 10 ** ** ** ** ** ** ** *   36   34 ****** 29.52 ****** *** ***  0.00T***** ***** ***** **
727937 24222 200901011618 150  11  21   3 OVC * * *  1.0 10 ** ** ** ** ** ** ** *   36   34 ****** 29.50 ****** *** ***  0.00T***** ***** ***** **
727937 24222 200901011653 150   7 ***   3 OVC * * *  1.0 10 ** ** ** ** ** ** ** *   37   34  999.0 29.49 ****** *** ***  0.00 ***** ***** ***** **
727937 24222 200901011700 990   6 ***   3 OVC * * *  2.0 10 ** ** ** 10 ** ** ** *   37   36 ****** 29.49  976.9 *** *** ***** ***** ***** ***** **
727937 24222 200901011753 070   5 ***   3 OVC * * *  2.0 10 ** ** ** 10 ** ** ** *   36   34  999.1 29.49  976.9  38  34  0.00  0.09 ***** ***** **
727937 24222 200901011800 ***   0 ***   3 OVC * * *  1.0 10 ** ** ** ** ** ** ** *   37   34 ****** 29.49 ****** *** *** ***** ***** ***** ***** **
727937 24222 200901011851 120   3 *** *** *** * * *  0.5 ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 24222 200901011853 110   3 ***   3 OVC * * *  0.5 44 40 ** ** ** ** ** ** *   37   36  999.1 29.49 ****** *** ***  0.01 ***** ***** ***** **
727937 24222 200901011916 ***   0 ***   3 OVC * * *  1.0 10 ** ** ** ** ** ** ** *   37   36 ****** 29.51 ****** *** ***  0.01 ***** ***** ***** **
727937 24222 200901011941 250   9 ***   1 OVC * * *  1.0 10 ** ** ** ** ** ** ** *   37   36 ****** 29.51 ****** *** ***  0.01 ***** ***** ***** **
727937 24222 200901011948 280   6 ***   1 OVC * * *  0.8 10 ** ** ** ** ** ** ** *   37   36 ****** 29.51 ****** *** ***  0.01 ***** ***** ***** **
727937 24222 200901011953 280   7 ***   1 OVC * * *  0.5 44 ** ** ** ** ** ** ** *   37   37  999.8 29.51 ****** *** ***  0.01 ***** ***** ***** **
