  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727976 24217 201401010018 170   5 ***  27 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   45   43 ****** 30.32 1021.2 *** *** ***** ***** ***** ***** **
727976 24217 201401010053 ***   0 ***  25 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   44   43 1028.0 30.33 1021.5 *** ***  0.00 ***** ***** ***** **
727976 24217 201401010131 190   3 ***  27 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   45   43 ****** 30.34 1021.9 *** *** ***** ***** ***** ***** **
727976 24217 201401010139 190   3 ***  10 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   45   43 ****** 30.34 1021.9 *** *** ***** ***** ***** ***** **
727976 24217 201401010153 180   6 ***  10 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   44   43 1028.4 30.34 1021.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201401010200 180   3 ***  29 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   45   43 ****** 30.34 1021.9 *** *** ***** ***** ***** ***** **
727976 24217 201401010253 180   3 ***   2 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   44   43 1028.4 30.35 1022.2 *** ***  0.00 ***** ***** ***** **
727976 24217 201401010328 170   5 ***  29 *** * * *  5.0 ** ** ** ** 10 ** ** ** *   45   43 ****** 30.35 1022.2 *** *** ***** ***** ***** ***** **
727976 24217 201401010351 180   6 ***  31 OVC * * *  6.0 ** ** ** ** 10 ** ** ** *   45   43 ****** 30.36 1022.5 *** *** ***** ***** ***** ***** **
727976 24217 201401010353 180   6 ***  31 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   44   43 1028.8 30.36 1022.5 *** ***  0.00 ***** ***** ***** **
727976 24217 201401010453 ***   0 ***  35 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   44   42 1028.9 30.36 1022.5 *** ***  0.00 ***** ***** ***** **
727976 24217 201401010520 ***   0 ***  33 *** * * *  1.5 ** ** ** ** 10 ** ** ** *   43   43 ****** 30.36 1022.5 *** *** ***** ***** ***** ***** **
727976 24217 201401010531 ***   0 ***  33 *** * * *  0.8 ** ** ** ** 10 ** ** ** *   43   43 ****** 30.37 1022.9 *** *** ***** ***** ***** ***** **
