  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727937 ***** 194501010000 158  11 ***  10 *** * * *  6.0 61 ** ** ** ** ** ** ** *   40   39 1021.7 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501010100 135   8 ***  10 *** * * *  6.0 61 ** ** ** ** ** ** ** *   38   38 1021.0 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501010200 135  10 ***  10 *** * * *  6.0 61 ** ** ** ** ** ** ** *   39   38 1020.7 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501010300 158   7 ***  10 *** * * *  6.0 61 ** ** ** ** ** ** ** *   39   38 1021.0 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501010400 135   5 ***  10 *** * * *  6.0 61 ** ** ** ** ** ** ** *   39   38 1020.7 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501010500 135  10 ***  10 *** * * *  5.0 61 ** ** ** ** ** ** ** *   39   39 1021.0 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501010600 180   6 ***  10 *** * * *  5.0 61 ** ** ** ** ** ** ** *   40   40 1022.7 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501010700 180   7 ***  10 *** * * *  2.0 61 45 ** ** ** ** ** ** *   40   40 1022.7 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501010800 135   7 ***   6 *** * * *  1.2 61 45 ** ** ** ** ** ** *   40   40 1022.7 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501010900 135   8 ***   6 *** * * *  2.0 61 45 ** ** ** ** ** ** *   40   40 1023.4 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501011000 135   8 ***   6 *** * * *  2.0 61 45 ** ** ** ** ** ** *   40   40 1025.1 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501011100 135   7 ***   6 *** * * *  0.5 51 45 ** ** ** ** ** ** *   42   40 1025.4 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501011200 158   3 ***   4 *** * * *  0.2 53 45 ** ** ** ** ** ** *   42   40 1025.4 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501011300 158   5 ***   4 *** * * *  0.2 53 45 ** ** ** ** ** ** *   42   40 1025.7 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501011400 158   5 ***   8 *** * * *  1.5 51 45 ** ** ** ** ** ** *   42   40 1026.1 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501011500 180   3 ***   8 *** * * *  0.8 51 45 ** ** ** ** ** ** *   42   41 1026.4 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501011600 248   5 ***   6 *** * * *  1.0 51 45 ** ** ** ** ** ** *   42   42 1026.8 ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 194501011700 293   3 ***   0 *** * * *  0.2 51 45 ** ** ** ** ** ** *   42   41 1028.1 ***** ****** *** *** ***** ***** ***** ***** **
