  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727937 ***** 199801010000 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010045 180  11 ***  46 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   46   41 ****** 29.86 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010100 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010154 180  15 ***  49 OVC * * * 15.1 ** ** ** ** ** ** ** ** *   46   43 ****** 29.84 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010200 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010300 180  15 ***  31 OVC * * * 15.1 ** ** ** ** ** ** ** ** *   46   43 ****** 29.83 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010400 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010445 180  14 ***  11 OVC * * * 15.1 ** ** ** ** ** ** ** ** *   46   46 ****** 29.80 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010500 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010600 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010700 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010800 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801010900 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011000 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011100 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011200 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011300 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011400 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011445 200  17 ***  59 OVC * * * 15.1 61 ** ** ** ** ** ** ** *   45   43 ****** 29.53 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011500 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011545 200  17 ***  44 OVC * * * 25.1 61 ** ** ** ** ** ** ** *   45   43 ****** 29.50 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011600 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011645 200  15  23  40 OVC * * * 25.1 61 ** ** ** ** ** ** ** *   45   41 ****** 29.49 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011700 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011745 170  10 ***  30 OVC * * * 10.0 61 ** ** ** ** ** ** ** *   45   43 ****** 29.48 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011800 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011845 160   9 ***   5 OVC * * *  3.0 61 ** ** ** ** ** ** ** *   45   43 ****** 29.44 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011900 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801011945 ***   0 ***   4 OVC * * *  1.5 61 10 ** ** ** ** ** ** *   45   45 ****** 29.40 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801012000 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801012100 330   6 ***   2 OVC * * *  1.5 61 10 ** ** ** ** ** ** *   45   45 ****** 29.37 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801012145 330   9 ***   2 OVC * * *  1.5 61 10 ** ** ** ** ** ** *   37   37 ****** 29.39 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801012200 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801012254 310   9 ***   5 OVC * * *  4.0 10 ** ** ** ** ** ** ** *   37   37 ****** 29.41 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801012300 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801012345 310   9 ***   3 OVC * * *  4.0 53 10 ** ** ** ** ** ** *   37   37 ****** 29.43 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020000 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020045 350  11 ***   7 OVC * * *  3.0 53 10 ** ** ** ** ** ** *   37   36 ****** 29.45 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020100 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020145 070   8 ***   4 OVC * * *  3.0 53 10 ** ** ** ** ** ** *   37   36 ****** 29.47 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020200 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020245 120   8 ***   4 OVC * * *  3.0 71 ** ** ** ** ** ** ** *   36   36 ****** 29.49 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020300 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020345 140   8 ***   4 OVC * * *  3.0 71 ** ** ** ** ** ** ** *   34   34 ****** 29.50 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020400 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020445 140   5 ***   3 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   34   34 ****** 29.50 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020500 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020600 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020700 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020800 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801020900 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021000 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021100 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021200 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021300 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021400 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021445 180   6 ***  79 BKN * * * 15.1 ** ** ** ** ** ** ** ** *   34   32 ****** 29.67 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021500 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021550 160   6 ***  20 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   34   30 ****** 29.71 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021600 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021650 090   5 *** 722 SCT * * * 20.1 ** ** ** ** ** ** ** ** *   36   30 ****** 29.72 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021700 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021745 090   5 *** 722 SCT * * * 20.1 ** ** ** ** ** ** ** ** *   36   32 ****** 29.74 ****** *** *** *****  0.00 ***** ***** **
727937 ***** 199801021800 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021850 130   5 ***  39 BKN * * * 20.1 ** ** ** ** ** ** ** ** *   36   34 ****** 29.75 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021900 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801021945 130   6 ***  89 OVC * * * 20.1 ** ** ** ** ** ** ** ** *   36   30 ****** 29.74 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801022000 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801022045 110   6 *** 118 OVC * * * 20.1 ** ** ** ** ** ** ** ** *   37   30 ****** 29.72 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801022100 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801022145 180   6 ***  98 OVC * * * 20.1 ** ** ** ** ** ** ** ** *   37   30 ****** 29.72 ****** *** *** ***** ***** ***** ***** **
727937 ***** 199801022200 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
