  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727937 ***** 196601010000 210  10 ***  20 BKN * * * 15.0 00 ** ** ** ** ** ** ** *   33   27 1008.2 *****  985.4 *** *** ***** ***** ***** ***** **
727937 ***** 196601010100 200  11 ***  11 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   33   26 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196601010200 210  11 ***  18 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   32   26 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196601010300 200   8 ***  18 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   31   26 1010.7 *****  987.8 *** *** ***** ***** ***** ***** **
727937 ***** 196601010400 190   6 ***  59 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   31   27 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196601010500 190   5 ***  20 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   29   25 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196601010600 180   3 ***  49 BKN * * * 10.0 00 ** ** ** ** ** ** ** *   28   26 1012.4 *****  989.2 *** *** ***** ***** ***** ***** **
727937 ***** 196601010700 160   5 *** 722 SCT * * * 10.0 00 ** ** ** ** ** ** ** *   28   25 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196601010800 180   3 ***  49 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   30   26 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196601010900 190  11 ***  49 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   30   26 1013.3 *****  990.2 *** *** ***** ***** ***** ***** **
727937 ***** 196601011000 190   7 ***  18 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   31   27 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196601011100 200  10 ***  15 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   32   27 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196601011200 190  10 ***  15 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   32   27 1014.1 *****  991.2 *** *** ***** ***** ***** ***** **
727937 ***** 196601011300 180  10 ***  15 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   32   28 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196601011400 190  11 ***  15 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   32   29 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196601011500 120  14 ***  22 OVC * * * 10.0 85 ** ** ** ** ** ** ** *   33   27 1012.7 *****  989.8 *** *** ***** ***** ***** ***** **
727937 ***** 196601011600 160  14 ***  15 OVC * * * 10.0 85 ** ** ** ** ** ** ** *   33   27 ****** ***** ****** *** *** ***** ***** ***** ***** **
