  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727937 ***** 196401010000 180   8 *** 722 BKN * * * 15.0 00 ** ** ** ** ** ** ** *   52   47 1020.8 *****  998.3 *** *** ***** ***** ***** ***** **
727937 ***** 196401010100 180   6 *** 722 BKN * * * 15.0 00 ** ** ** ** ** ** ** *   52   48 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401010200 180   5 *** 722 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   52   48 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401010300 090   6 ***  98 OVC * * * 15.0 80 ** ** ** ** ** ** ** *   50   48 1018.4 *****  995.6 *** *** ***** ***** ***** ***** **
727937 ***** 196401010400 135   5 ***  69 OVC * * * 15.0 80 ** ** ** ** ** ** ** *   49   46 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401010500 135  14 ***  37 OVC * * *  7.0 80 ** ** ** ** ** ** ** *   49   47 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401010600 158   9 ***  69 OVC * * *  7.0 80 ** ** ** ** ** ** ** *   49   47 1014.6 *****  991.9 *** *** ***** ***** ***** ***** **
727937 ***** 196401010700 135   8 ***  37 OVC * * *  5.0 63 ** ** ** ** ** ** ** *   49   47 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401010800 140  13 ***  15 OVC * * *  5.0 61 ** ** ** ** ** ** ** *   48   47 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401010900 180  15 ***   4 OVC * * *  7.0 80 ** ** ** ** ** ** ** *   50   48 1010.6 *****  988.2 *** *** ***** ***** ***** ***** **
727937 ***** 196401011000 180  18 ***   4 OVC * * *  7.0 80 ** ** ** ** ** ** ** *   52   50 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401011100 180  21 ***   4 OVC * * *  7.0 80 ** ** ** ** ** ** ** *   52   50 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401011200 180  19 ***   4 OVC * * *  7.0 80 ** ** ** ** ** ** ** *   52   50 1008.9 *****  986.5 *** *** ***** ***** ***** ***** **
727937 ***** 196401011300 170  18 ***   4 OVC * * *  7.0 80 ** ** ** ** ** ** ** *   51   49 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401011400 170  17 ***   4 OVC * * *  7.0 80 ** ** ** ** ** ** ** *   51   49 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401011500 180  16 ***   4 OVC * * *  7.0 80 ** ** ** ** ** ** ** *   50   48 1007.5 *****  985.2 *** *** ***** ***** ***** ***** **
727937 ***** 196401011600 190  14 ***   4 OVC * * *  7.0 80 ** ** ** ** ** ** ** *   50   48 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401011700 320   7 ***   4 OVC * * *  5.0 80 ** ** ** ** ** ** ** *   47   45 ****** ***** ****** *** *** ***** ***** ***** ***** **
727937 ***** 196401011800 050   8 ***  10 OVC * * *  4.0 80 45 ** ** ** ** ** ** *   47   45 1008.8 *****  986.5 *** *** ***** ***** ***** ***** **
