  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727976 24217 194901010000 158  15 ***  12 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   39   34 1002.0 *****  996.3 *** ***  0.00 ***** ***** ***** **
727976 24217 194901010100 158  14 ***  16 OVC * * * 12.0 00 ** ** ** ** ** ** ** *   39   33 1001.7 *****  995.9 *** ***  0.00 ***** ***** ***** **
727976 24217 194901010200 158  15 ***  11 OVC * * *  8.0 61 ** ** ** ** ** ** ** *   38   34 1001.7 *****  995.9 *** ***  0.00 ***** ***** ***** **
727976 24217 194901010300 158  12 ***  13 BKN * * * 12.0 00 ** ** ** ** ** ** ** *   37   35 1001.7 *****  995.9 *** ***  0.04 ***** ***** ***** **
727976 24217 194901010400 158   8 ***  11 OVC * * * 12.0 80 ** ** ** ** ** ** ** *   37   35 1001.7 *****  995.9 *** ***  0.01 ***** ***** ***** **
727976 24217 194901010500 203  17 *** 722 SCT * * * 10.0 00 ** ** ** ** ** ** ** *   36   32 1002.4 *****  996.6 *** ***  0.02 ***** ***** ***** **
727976 24217 194901010600 225  17 *** 722 SCT * * * 10.0 00 ** ** ** ** ** ** ** *   36   31 1003.2 *****  997.3 *** ***  0.00 ***** ***** ***** **
727976 24217 194901010700 225  15 *** 722 BKN * * * 12.0 00 ** ** ** ** ** ** ** *   35   30 1003.7 *****  998.0 *** ***  0.00 ***** ***** ***** **
727976 24217 194901010800 203  12 *** 722 SCT * * * 10.0 00 ** ** ** ** ** ** ** *   35   30 1004.1 *****  998.0 *** ***  0.00 ***** ***** ***** **
727976 24217 194901010900 203  15 *** 722 SCT * * * 10.0 00 ** ** ** ** ** ** ** *   35   28 1004.1 *****  998.3 *** *** ***** ***** ***** ***** **
727976 24217 194901011000 203  16 *** 722 SCT * * * 10.0 00 ** ** ** ** ** ** ** *   34   27 1005.1 *****  999.0 *** *** ***** ***** ***** ***** **
727976 24217 194901011100 203  10 *** 722 CLR * * * 15.0 00 ** ** ** ** ** ** ** *   34   26 1005.1 *****  999.0 *** *** ***** ***** ***** ***** **
727976 24217 194901011200 203  12 *** 722 SCT * * * 15.0 00 ** ** ** ** ** ** ** *   34   27 1005.8 *****  999.7 *** *** ***** ***** ***** ***** **
727976 24217 194901011300 203  14 ***  90 BKN * * * 12.0 00 ** ** ** ** ** ** ** *   33   31 1005.8 *****  999.7 *** *** ***** ***** ***** ***** **
727976 24217 194901011400 180   5 ***  60 OVC * * *  7.0 00 ** ** ** ** ** ** ** *   32   31 1005.8 *****  999.7 *** *** ***** ***** ***** ***** **
727976 24217 194901011500 203  13 ***  45 BKN * * *  8.0 00 ** ** ** ** ** ** ** *   33   28 1005.8 *****  999.7 *** *** ***** ***** ***** ***** **
727976 24217 194901011600 203  15 ***  60 BKN * * * 20.0 00 ** ** ** ** ** ** ** *   34   26 1005.8 *****  999.7 *** *** ***** ***** ***** ***** **
727976 24217 194901011700 248   7 ***  90 BKN * * * 20.0 00 ** ** ** ** ** ** ** *   34   27 1007.1 ***** 1001.0 *** *** ***** ***** ***** ***** **
727976 24217 194901011800 225   3 *** 100 BKN * * * 20.0 00 ** ** ** ** ** ** ** *   35   27 1007.8 ***** 1001.7 *** *** ***** ***** ***** ***** **
727976 24217 194901011900 248  14 *** 180 BKN * * * 20.0 00 ** ** ** ** ** ** ** *   36   29 1008.1 ***** 1002.0 *** *** ***** ***** ***** ***** **
727976 24217 194901012000 270  10 *** 722 SCT * * * 25.0 00 ** ** ** ** ** ** ** *   38   27 1008.1 ***** 1002.0 *** *** ***** ***** ***** ***** **
727976 24217 194901012100 248   9 *** 722 SCT * * * 25.0 00 ** ** ** ** ** ** ** *   40   27 1008.6 ***** 1002.4 *** *** ***** ***** ***** ***** **
727976 24217 194901012200 315   5 *** 722 SCT * * * 25.0 00 ** ** ** ** ** ** ** *   37   27 1009.5 ***** 1003.4 *** ***  0.00 ***** ***** ***** **
727976 24217 194901012300 270   3 *** 722 SCT * * * 25.0 00 ** ** ** ** ** ** ** *   35   27 1010.2 ***** 1004.1 *** ***  0.00 ***** ***** ***** **
727976 24217 194901020000 ***   0 *** 722 SCT * * * 25.0 00 ** ** ** ** ** ** ** *   31   26 1011.2 ***** 1005.1 *** ***  0.00 ***** ***** ***** **
727976 24217 194901020100 ***   0 *** 722 SCT * * * 25.0 00 ** ** ** ** ** ** ** *   28   24 1012.2 ***** 1006.1 *** ***  0.00 ***** ***** ***** **
727976 24217 194901020200 113   3 *** 722 SCT * * * 15.0 00 ** ** ** ** ** ** ** *   27   23 1012.9 ***** 1006.8 *** ***  0.00 ***** ***** ***** **
727976 24217 194901020300 113   3 ***  50 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   31   27 1013.9 ***** 1007.8 *** ***  0.00 ***** ***** ***** **
727976 24217 194901020400 135   6 ***  41 OVC * * *  8.0 87 ** ** ** ** ** ** ** *   32   32 1014.6 ***** 1008.5 *** ***  0.00 ***** ***** ***** **
727976 24217 194901020500 135   3 ***  41 OVC * * *  8.0 00 ** ** ** ** ** ** ** *   32   29 1015.2 ***** 1009.1 *** ***  0.00 ***** ***** ***** **
727976 24217 194901020600 113   5 ***  36 BKN * * * 10.0 00 ** ** ** ** ** ** ** *   32   29 1016.6 ***** 1010.5 *** ***  0.00 ***** ***** ***** **
727976 24217 194901020700 ***   0 *** 722 SCT * * * 10.0 00 ** ** ** ** ** ** ** *   32   27 1017.6 ***** 1011.5 *** ***  0.00 ***** ***** ***** **
727976 24217 194901020800 293   3 *** 722 SCT * * * 10.0 00 ** ** ** ** ** ** ** *   31   24 1018.0 ***** 1011.9 *** ***  0.00 ***** ***** ***** **
727976 24217 194901020900 ***   0 *** 722 SCT * * * 10.0 00 ** ** ** ** ** ** ** *   26   22 1018.6 ***** 1012.5 *** ***  0.00 ***** ***** ***** **
727976 24217 194901021000 ***   0 *** 722 SCT * * * 10.0 00 ** ** ** ** ** ** ** *   24   21 1020.3 ***** 1014.2 *** ***  0.00 ***** ***** ***** **
727976 24217 194901021100 ***   0 *** 722 SCT * * * 12.0 00 ** ** ** ** ** ** ** *   23   20 1020.7 ***** 1014.6 *** ***  0.00 ***** ***** ***** **
727976 24217 194901021200 ***   0 *** 722 CLR * * * 12.0 00 ** ** ** ** ** ** ** *   21   17 1021.3 ***** 1015.2 *** ***  0.00 ***** ***** ***** **
727976 24217 194901021300 ***   0 *** 722 CLR * * * 10.0 00 ** ** ** ** ** ** ** *   21   17 1022.0 ***** 1015.9 *** ***  0.00 ***** ***** ***** **
727976 24217 194901021400 045   2 *** 722 CLR * * * 10.0 00 ** ** ** ** ** ** ** *   21   17 1022.7 ***** 1016.6 *** ***  0.00 ***** ***** ***** **
727976 24217 194901021500 ***   0 *** 722 SCT * * * 15.0 00 ** ** ** ** ** ** ** *   21   17 1023.4 ***** 1017.3 *** ***  0.00 ***** ***** ***** **
727976 24217 194901021600 ***   0 *** 722 SCT * * * 15.0 00 ** ** ** ** ** ** ** *   20   15 1023.7 ***** 1017.6 *** ***  0.00 ***** ***** ***** **
727976 24217 194901021700 ***   0 *** 722 SCT * * * 15.0 00 ** ** ** ** ** ** ** *   24   20 1025.4 ***** 1019.3 *** ***  0.00 ***** ***** ***** **
727976 24217 194901021800 360   5 *** 722 SCT * * * 15.0 00 ** ** ** ** ** ** ** *   30   25 1026.4 ***** 1020.3 *** ***  0.00 ***** ***** ***** **
727976 24217 194901021900 360   3 *** 722 SCT * * * 15.0 00 ** ** ** ** ** ** ** *   32   26 1026.8 ***** 1020.7 *** ***  0.00 ***** ***** ***** **
727976 24217 194901022000 023   3 *** 722 SCT * * * 20.0 00 ** ** ** ** ** ** ** *   33   25 1026.8 ***** 1020.7 *** ***  0.00 ***** ***** ***** **
727976 24217 194901022100 360   6 *** 722 SCT * * * 20.0 00 ** ** ** ** ** ** ** *   34   24 1027.4 ***** 1021.3 *** ***  0.00 ***** ***** ***** **
