  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727976 24217 199101010000 180  16  23  18 OVC * * *  7.0 00 ** ** ** ** ** ** ** *   43   39 1018.1 30.06 ******  44 *** *****  0.02 ***** ***** **
727976 24217 199101010100 190  16  24  15 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   43   39 1018.3 30.07 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101010129 180  17  25  12 OVC * * * 10.0 00 ** ** ** ** ** ** ** * **** **** ****** 30.07 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101010200 200  18  25  13 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   43   39 1018.7 30.08 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101010300 190  17  23  17 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   43   39 1019.1 30.09 ****** *** *** ***** ***** *****  0.00 **
727976 24217 199101010400 200  17 ***  17 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   44   39 1019.6 30.10 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101010500 190  17 ***  19 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   43   39 1019.9 30.11 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101010600 190  16 ***  18 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   43   40 1020.6 30.13 ******  44 *** *****  0.00 ***** ***** **
727976 24217 199101010700 190  16 ***  22 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   44   39 1021.1 30.15 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101010800 190  15 ***  17 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   44   39 1021.4 30.16 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101010900 190  17 ***  18 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   43   39 1021.7 30.17 ****** *** *** ***** ***** *****  0.00 **
727976 24217 199101011000 230   8 ***  18 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   41   38 1022.2 30.18 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101011100 210  10 ***  17 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   42   40 1022.5 30.19 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101011200 200  11 ***  16 OVC * * * 10.0 61 ** ** ** ** ** ** ** *   42   40 1022.8 30.20 ****** ***  41 ***** *****  0.02 ***** **
727976 24217 199101011300 190  16 ***  10 OVC * * *  7.0 61 ** ** ** ** ** ** ** *   42   40 1022.8 30.20 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101011316 190  15 ***  18 OVC * * *  7.0 00 ** ** ** ** ** ** ** * **** **** ****** 30.20 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101011400 190  13 ***  18 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   42   40 1022.8 30.20 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101011500 180  14 ***  18 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   42   40 1023.2 30.21 ****** *** *** ***** ***** *****  0.00 **
727976 24217 199101011600 180  13 ***  18 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   42   39 1023.5 30.22 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101011700 190   9 ***  25 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   42   39 1024.3 30.24 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101011800 190   9 ***  25 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   42   39 1024.5 30.25 ****** ***  40 ***** ***** ***** ***** **
727976 24217 199101011900 190  10 ***  25 OVC * * * 15.0 00 ** ** ** ** ** ** ** *   43   40 1025.0 30.27 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101012000 190   5 ***  39 BKN * * * 15.0 00 ** ** ** ** ** ** ** *   43   40 1025.4 30.28 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101012100 ***   0 ***  39 BKN * * * 15.0 00 ** ** ** ** ** ** ** *   43   39 1025.7 30.29 ****** *** *** ***** ***** *****  0.00 **
727976 24217 199101012200 210   8 ***  20 BKN * * * 15.0 00 ** ** ** ** ** ** ** *   44   40 1025.7 30.29 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101012300 ***   0 ***  25 OVC * * * 10.0 00 ** ** ** ** ** ** ** *   42   39 1025.7 30.29 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101012303 030   6 ***  79 OVC * * * 10.0 00 ** ** ** ** ** ** ** * **** **** ****** 30.29 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101020000 010   7 ***  39 OVC * * *  7.0 00 ** ** ** ** ** ** ** *   37   35 1026.0 30.30 ******  45 *** *****  0.00 ***** ***** **
727976 24217 199101020100 050   6 ***  34 OVC * * *  4.0 45 04 ** ** ** ** ** ** *   35   33 1026.3 30.30 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101020124 010   6 ***  16 OVC * * *  3.0 45 ** ** ** ** ** ** ** * **** **** ****** 30.31 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101020200 010   6 ***  19 OVC * * *  3.0 45 ** ** ** ** ** ** ** *   34   32 1026.6 30.31 ****** *** *** ***** ***** ***** ***** **
727976 24217 199101020300 010   8 ***  20 OVC * * *  4.0 45 ** ** ** ** ** ** ** *   33   31 1026.8 30.32 ****** *** *** ***** ***** *****  0.00 **
